model_key,category,question,composed_question,expected_answer,predicted_answer,retrieved_sources,generation_time_s,curso,codigo,error
deepseek-r1-14b-f16,binary,¿Se permite el reconocimiento de este curso?,"En el curso Políticas y Gobernanza en Ciberseguridad de la Maestría en Ciberseguridad, ¿Se permite el reconocimiento de este curso?

Responde únicamente con 'Sí' o 'No'.",No,No,MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1003-Seguridad y Criptografía.txt;MC3010-Cibercrimen.txt;MC3001-Seguridad de Software Avanzado.txt,0.94,Políticas y Gobernanza en Ciberseguridad,MC1006,
deepseek-r1-14b-f16,binary,¿Existe la posibilidad de suficiencia?,"En el curso Políticas y Gobernanza en Ciberseguridad de la Maestría en Ciberseguridad, ¿Existe la posibilidad de suficiencia?

Responde únicamente con 'Sí' o 'No'.",Sí,Sí,MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC3010-Cibercrimen.txt;MC1003-Seguridad y Criptografía.txt;MC3001-Seguridad de Software Avanzado.txt,0.98,Políticas y Gobernanza en Ciberseguridad,MC1006,
deepseek-r1-14b-f16,binary,¿Se ubica el curso en el primer trimestre del plan de estudios?,"En el curso Políticas y Gobernanza en Ciberseguridad de la Maestría en Ciberseguridad, ¿Se ubica el curso en el primer trimestre del plan de estudios?

Responde únicamente con 'Sí' o 'No'.",Sí,Sí,MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC3010-Cibercrimen.txt;MC1003-Seguridad y Criptografía.txt;MC3001-Seguridad de Software Avanzado.txt,0.96,Políticas y Gobernanza en Ciberseguridad,MC1006,
deepseek-r1-14b-f16,binary,¿El estudio de casos vale un 40% de la calificación?,"En el curso Políticas y Gobernanza en Ciberseguridad de la Maestría en Ciberseguridad, ¿El estudio de casos vale un 40% de la calificación?

Responde únicamente con 'Sí' o 'No'.",Sí,No,MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1001-Análisis de datos en ciberseguridad.txt;MC3010-Cibercrimen.txt;MC1003-Seguridad y Criptografía.txt,0.94,Políticas y Gobernanza en Ciberseguridad,MC1006,
deepseek-r1-14b-f16,binary,¿Es un curso electivo?,"En el curso Seguridad de Software Avanzado de la Maestría en Ciberseguridad, ¿Es un curso electivo?

Responde únicamente con 'Sí' o 'No'.",No,No,MC3001-Seguridad de Software Avanzado.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1003-Seguridad y Criptografía.txt;MC3010-Cibercrimen.txt,0.92,Seguridad de Software Avanzado,MC3001,
deepseek-r1-14b-f16,binary,¿Es obligatoria la asistencia?,"En el curso Seguridad de Software Avanzado de la Maestría en Ciberseguridad, ¿Es obligatoria la asistencia?

Responde únicamente con 'Sí' o 'No'.",Sí,Sí,MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC3001-Seguridad de Software Avanzado.txt;MC1003-Seguridad y Criptografía.txt;MC3010-Cibercrimen.txt,0.99,Seguridad de Software Avanzado,MC3001,
deepseek-r1-14b-f16,binary,¿Tiene requisitos previos?,"En el curso Seguridad de Software Avanzado de la Maestría en Ciberseguridad, ¿Tiene requisitos previos?

Responde únicamente con 'Sí' o 'No'.",No,No,MC3001-Seguridad de Software Avanzado.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1003-Seguridad y Criptografía.txt;MC3001-Seguridad de Software Avanzado.txt,0.91,Seguridad de Software Avanzado,MC3001,
deepseek-r1-14b-f16,binary,¿Es requisito para el curso de Seguridad en la Nube?,"En el curso Seguridad de Software Avanzado de la Maestría en Ciberseguridad, ¿Es requisito para el curso de Seguridad en la Nube?

Responde únicamente con 'Sí' o 'No'.",Sí,Sí,MC3001-Seguridad de Software Avanzado.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1003-Seguridad y Criptografía.txt;MC3010-Cibercrimen.txt,0.99,Seguridad de Software Avanzado,MC3001,
deepseek-r1-14b-f16,binary,¿Se permite la suficiencia?,"En el curso Seguridad de Software Avanzado de la Maestría en Ciberseguridad, ¿Se permite la suficiencia?

Responde únicamente con 'Sí' o 'No'.",No,No,MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC3001-Seguridad de Software Avanzado.txt;MC3001-Seguridad de Software Avanzado.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1003-Seguridad y Criptografía.txt,0.86,Seguridad de Software Avanzado,MC3001,
deepseek-r1-14b-f16,binary,¿El examen final vale el 30% de la nota?,"En el curso Seguridad de Software Avanzado de la Maestría en Ciberseguridad, ¿El examen final vale el 30% de la nota?

Responde únicamente con 'Sí' o 'No'.",Sí,"No.

Step-by-Step Explanation:

1. **Identify the Context**: The question is about the final exam weight in the ""Seguridad de Software Avanzado"" course from the Master's in Cybersecurity.

2. **Review the Provided Context**: Look through the context documents to find information about the grading criteria for this course.

3. **Focus on MC3001 Document**: The relevant course details are in the MC3001-Seguridad de Software Avanzado document.

4. **Search for Evaluation Criteria**: In the MC3001 document, under the ""Evaluación"" section, it mentions that the evaluation consists of three components: tasks (50%), labs (50%), and a final exam.

5. **Confirm the Final Exam Weight**: The final exam is not explicitly mentioned as part of the evaluation breakdown. Tasks and labs each account for 50%, but there's no mention of a final exam contributing 30%.

6. **Conclusion**: Since the final exam's weight isn't specified in the provided context, the answer is that there's not enough information to confirm the exam's weight.

Answer: No.

Respuesta: No.",MC3001-Seguridad de Software Avanzado.txt;MC1003-Seguridad y Criptografía.txt;MC3010-Cibercrimen.txt;MC1001-Análisis de datos en ciberseguridad.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt,11.95,Seguridad de Software Avanzado,MC3001,
deepseek-r1-14b-f16,binary,¿Es el curso de tipo electivo?,"En el curso Cibercrimen de la Maestría en Ciberseguridad, ¿Es el curso de tipo electivo?

Responde únicamente con 'Sí' o 'No'.",Sí,Sí,MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC3010-Cibercrimen.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC3001-Seguridad de Software Avanzado.txt;MC1003-Seguridad y Criptografía.txt,0.96,Cibercrimen,MC3010,
deepseek-r1-14b-f16,binary,¿Es obligatoria la asistencia?,"En el curso Cibercrimen de la Maestría en Ciberseguridad, ¿Es obligatoria la asistencia?

Responde únicamente con 'Sí' o 'No'.",Sí,Sí,MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC3010-Cibercrimen.txt;MC3001-Seguridad de Software Avanzado.txt;MC1003-Seguridad y Criptografía.txt,0.99,Cibercrimen,MC3010,
deepseek-r1-14b-f16,binary,¿Tiene requisitos o correquisitos?,"En el curso Cibercrimen de la Maestría en Ciberseguridad, ¿Tiene requisitos o correquisitos?

Responde únicamente con 'Sí' o 'No'.",No,No,MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC3010-Cibercrimen.txt;MC3001-Seguridad de Software Avanzado.txt;MC1003-Seguridad y Criptografía.txt,0.94,Cibercrimen,MC3010,
deepseek-r1-14b-f16,binary,¿Se permite la suficiencia para este curso?,"En el curso Cibercrimen de la Maestría en Ciberseguridad, ¿Se permite la suficiencia para este curso?

Responde únicamente con 'Sí' o 'No'.",No,No,MC3010-Cibercrimen.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1003-Seguridad y Criptografía.txt;MC3001-Seguridad de Software Avanzado.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt,0.92,Cibercrimen,MC3010,
deepseek-r1-14b-f16,binary,¿Existe la posibilidad de reconocimiento?,"En el curso Cibercrimen de la Maestría en Ciberseguridad, ¿Existe la posibilidad de reconocimiento?

Responde únicamente con 'Sí' o 'No'.",No,No,MC1001-Análisis de datos en ciberseguridad.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1003-Seguridad y Criptografía.txt;MC3010-Cibercrimen.txt,0.95,Cibercrimen,MC3010,
deepseek-r1-14b-f16,binary,¿La investigación social aplicada tiene un peso del 40%?,"En el curso Cibercrimen de la Maestría en Ciberseguridad, ¿La investigación social aplicada tiene un peso del 40%?

Responde únicamente con 'Sí' o 'No'.",Sí,"No.

La investigación social aplicada no tiene un peso del 40% en el curso Cibercrimen. Según el contexto proporcionado, la evaluación del curso se compone de tres componentes: pruebas cortas (20%), investigación social aplicada (40%) y estudio de casos (40%). Por lo tanto, la investigación social aplicada tiene un peso del 40%.

Respuesta: Sí",MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC3010-Cibercrimen.txt;MC1001-Análisis de datos en ciberseguridad.txt;MC3010-Cibercrimen.txt,4.83,Cibercrimen,MC3010,
deepseek-r1-14b-f16,binary,¿Es un curso obligatorio?,"En el curso Sistemas Estratégicos Empresariales de la Maestría en Gerencia de Tecnologías de la Información, ¿Es un curso obligatorio?

Responde únicamente con 'Sí' o 'No'.",Sí,Sí,MC1103-Gerencia de tecnología de información.txt;MC1101-Sistemas Estratégicos Empresariales.txt;MC1101-Sistemas Estratégicos Empresariales.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC2301-Planificación estratégica de tecnología de información.txt,0.79,Sistemas Estratégicos Empresariales,MC1101,
deepseek-r1-14b-f16,binary,¿Tiene requisitos o correquisitos previos?,"En el curso Sistemas Estratégicos Empresariales de la Maestría en Gerencia de Tecnologías de la Información, ¿Tiene requisitos o correquisitos previos?

Responde únicamente con 'Sí' o 'No'.",No,No,MC1101-Sistemas Estratégicos Empresariales.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1103-Gerencia de tecnología de información.txt;MC1103-Gerencia de tecnología de información.txt;MC2301-Planificación estratégica de tecnología de información.txt,0.74,Sistemas Estratégicos Empresariales,MC1101,
deepseek-r1-14b-f16,binary,¿Es la asistencia obligatoria?,"En el curso Sistemas Estratégicos Empresariales de la Maestría en Gerencia de Tecnologías de la Información, ¿Es la asistencia obligatoria?

Responde únicamente con 'Sí' o 'No'.",Sí,"No.

Respuesta: No",MC1101-Sistemas Estratégicos Empresariales.txt;MC1103-Gerencia de tecnología de información.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1201-Administración financiera de tecnología de información.txt;MC1103-Gerencia de tecnología de información.txt,1.09,Sistemas Estratégicos Empresariales,MC1101,
deepseek-r1-14b-f16,binary,¿Existe la posibilidad de suficiencia?,"En el curso Sistemas Estratégicos Empresariales de la Maestría en Gerencia de Tecnologías de la Información, ¿Existe la posibilidad de suficiencia?

Responde únicamente con 'Sí' o 'No'.",No,No,MC1101-Sistemas Estratégicos Empresariales.txt;MC1103-Gerencia de tecnología de información.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1103-Gerencia de tecnología de información.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt,0.76,Sistemas Estratégicos Empresariales,MC1101,
deepseek-r1-14b-f16,binary,¿Es posible el reconocimiento del curso?,"En el curso Sistemas Estratégicos Empresariales de la Maestría en Gerencia de Tecnologías de la Información, ¿Es posible el reconocimiento del curso?

Responde únicamente con 'Sí' o 'No'.",No,"No.
</think>

No.",MC1101-Sistemas Estratégicos Empresariales.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1103-Gerencia de tecnología de información.txt;MC1103-Gerencia de tecnología de información.txt;MC1101-Sistemas Estratégicos Empresariales.txt,0.99,Sistemas Estratégicos Empresariales,MC1101,
deepseek-r1-14b-f16,binary,¿La investigación en sistema empresarial vale un 40%?,"En el curso Sistemas Estratégicos Empresariales de la Maestría en Gerencia de Tecnologías de la Información, ¿La investigación en sistema empresarial vale un 40%?

Responde únicamente con 'Sí' o 'No'.",Sí,Sí,MC1101-Sistemas Estratégicos Empresariales.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1101-Sistemas Estratégicos Empresariales.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1103-Gerencia de tecnología de información.txt,0.7,Sistemas Estratégicos Empresariales,MC1101,
deepseek-r1-14b-f16,binary,¿Es la asistencia obligatoria?,"En el curso Gerencia de Tecnología de Información de la Maestría en Gerencia de Tecnologías de la Información, ¿Es la asistencia obligatoria?

Responde únicamente con 'Sí' o 'No'.",Sí,Sí,MC1103-Gerencia de tecnología de información.txt;MC1201-Administración financiera de tecnología de información.txt;MC1103-Gerencia de tecnología de información.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC2301-Planificación estratégica de tecnología de información.txt,0.81,Gerencia de Tecnología de Información,MC1103,
deepseek-r1-14b-f16,binary,¿Tiene el curso requisitos previos?,"En el curso Gerencia de Tecnología de Información de la Maestría en Gerencia de Tecnologías de la Información, ¿Tiene el curso requisitos previos?

Responde únicamente con 'Sí' o 'No'.",No,No,MC1103-Gerencia de tecnología de información.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1101-Sistemas Estratégicos Empresariales.txt;MC1203-Administración y estrategia de proyectos I.txt,0.74,Gerencia de Tecnología de Información,MC1103,
deepseek-r1-14b-f16,binary,¿Se permite la suficiencia?,"En el curso Gerencia de Tecnología de Información de la Maestría en Gerencia de Tecnologías de la Información, ¿Se permite la suficiencia?

Responde únicamente con 'Sí' o 'No'.",No,"No.
</think>

No.",MC1103-Gerencia de tecnología de información.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1103-Gerencia de tecnología de información.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1101-Sistemas Estratégicos Empresariales.txt,1.0,Gerencia de Tecnología de Información,MC1103,
deepseek-r1-14b-f16,binary,¿Es posible el reconocimiento del curso?,"En el curso Gerencia de Tecnología de Información de la Maestría en Gerencia de Tecnologías de la Información, ¿Es posible el reconocimiento del curso?

Responde únicamente con 'Sí' o 'No'.",No,No,MC1103-Gerencia de tecnología de información.txt;MC7201-Introducción a la Investigación.txt;MC1103-Gerencia de tecnología de información.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1101-Sistemas Estratégicos Empresariales.txt,0.76,Gerencia de Tecnología de Información,MC1103,
deepseek-r1-14b-f16,binary,¿El estudio de casos vale un 40% de la nota?,"En el curso Gerencia de Tecnología de Información de la Maestría en Gerencia de Tecnologías de la Información, ¿El estudio de casos vale un 40% de la nota?

Responde únicamente con 'Sí' o 'No'.",Sí,Sí,MC1103-Gerencia de tecnología de información.txt;MC1101-Sistemas Estratégicos Empresariales.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC6104-Diseño de Experimentos.txt;MC6004-Sistemas Operativos Avanzados.txt,0.53,Gerencia de Tecnología de Información,MC1103,
deepseek-r1-14b-f16,binary,¿Requiere el curso la elaboración de una investigación bibliográfica?,"En el curso Gerencia de Tecnología de Información de la Maestría en Gerencia de Tecnologías de la Información, ¿Requiere el curso la elaboración de una investigación bibliográfica?

Responde únicamente con 'Sí' o 'No'.",Sí,Sí,MC1103-Gerencia de tecnología de información.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1101-Sistemas Estratégicos Empresariales.txt;MC6004-Sistemas Operativos Avanzados.txt;MC7201-Introducción a la Investigación.txt,0.7,Gerencia de Tecnología de Información,MC1103,
deepseek-r1-14b-f16,binary,¿Es este un curso obligatorio?,"En el curso Administración Financiera de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Es este un curso obligatorio?

Responde únicamente con 'Sí' o 'No'.",Sí,Sí,MC1201-Administración financiera de tecnología de información.txt;MC1201-Administración financiera de tecnología de información.txt;MC1101-Sistemas Estratégicos Empresariales.txt;MC1103-Gerencia de tecnología de información.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt,0.91,Administración Financiera de TI,MC1201,
deepseek-r1-14b-f16,binary,¿Se permite el reconocimiento del curso?,"En el curso Administración Financiera de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Se permite el reconocimiento del curso?

Responde únicamente con 'Sí' o 'No'.",Sí,Sí,MC1201-Administración financiera de tecnología de información.txt;MC1101-Sistemas Estratégicos Empresariales.txt;MC1103-Gerencia de tecnología de información.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1203-Administración y estrategia de proyectos I.txt,0.8,Administración Financiera de TI,MC1201,
deepseek-r1-14b-f16,binary,¿Existe la posibilidad de suficiencia?,"En el curso Administración Financiera de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Existe la posibilidad de suficiencia?

Responde únicamente con 'Sí' o 'No'.",No,No,MC1201-Administración financiera de tecnología de información.txt;MC1101-Sistemas Estratégicos Empresariales.txt;MC1103-Gerencia de tecnología de información.txt;MC1201-Administración financiera de tecnología de información.txt;MC1103-Gerencia de tecnología de información.txt,0.83,Administración Financiera de TI,MC1201,
deepseek-r1-14b-f16,binary,¿Es la asistencia obligatoria?,"En el curso Administración Financiera de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Es la asistencia obligatoria?

Responde únicamente con 'Sí' o 'No'.",Sí,Sí,MC1201-Administración financiera de tecnología de información.txt;MC1201-Administración financiera de tecnología de información.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1103-Gerencia de tecnología de información.txt;MC1103-Gerencia de tecnología de información.txt,0.9,Administración Financiera de TI,MC1201,
deepseek-r1-14b-f16,binary,¿Se ubica en el segundo semestre del programa?,"En el curso Administración Financiera de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Se ubica en el segundo semestre del programa?

Responde únicamente con 'Sí' o 'No'.",Sí,Sí,MC1201-Administración financiera de tecnología de información.txt;MC1101-Sistemas Estratégicos Empresariales.txt;MC1201-Administración financiera de tecnología de información.txt;MC1203-Administración y estrategia de proyectos I.txt;MC2301-Planificación estratégica de tecnología de información.txt,0.9,Administración Financiera de TI,MC1201,
deepseek-r1-14b-f16,binary,¿Los dos exámenes parciales valen un 50% en total?,"En el curso Administración Financiera de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Los dos exámenes parciales valen un 50% en total?

Responde únicamente con 'Sí' o 'No'.",Sí,"No.

Respuesta: No",MC1101-Sistemas Estratégicos Empresariales.txt;MC1003-Seguridad y Criptografía.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC6004-Sistemas Operativos Avanzados.txt;MC6104-Diseño de Experimentos.txt,0.62,Administración Financiera de TI,MC1201,
deepseek-r1-14b-f16,binary,¿Es un curso obligatorio?,"En el curso Administración y Estrategia de Proyectos I de la Maestría en Gerencia de Tecnologías de la Información, ¿Es un curso obligatorio?

Responde únicamente con 'Sí' o 'No'.",No,Sí,MC1103-Gerencia de tecnología de información.txt;MC1203-Administración y estrategia de proyectos I.txt;MC1203-Administración y estrategia de proyectos I.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1101-Sistemas Estratégicos Empresariales.txt,0.79,Administración y Estrategia de Proyectos I,MC1203,
deepseek-r1-14b-f16,binary,¿Es la asistencia obligatoria?,"En el curso Administración y Estrategia de Proyectos I de la Maestría en Gerencia de Tecnologías de la Información, ¿Es la asistencia obligatoria?

Responde únicamente con 'Sí' o 'No'.",Sí,"No.

Respuesta: No",MC1103-Gerencia de tecnología de información.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1203-Administración y estrategia de proyectos I.txt;MC1201-Administración financiera de tecnología de información.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt,1.14,Administración y Estrategia de Proyectos I,MC1203,
