model_key,category,question,composed_question,expected_answer,predicted_answer,generation_time_s,curso,codigo,error
llama3.1-8b-4bit,binary,¿Se permite el reconocimiento?,"En el curso Sistemas Operativos Avanzados de la Maestría en Computación, ¿Se permite el reconocimiento?

Responde únicamente con 'Sí' o 'No'.",Sí,No,5.01,Sistemas Operativos Avanzados,MC6004,
llama3.1-8b-4bit,binary,¿Los proyectos programados valen un 30%?,"En el curso Sistemas Operativos Avanzados de la Maestría en Computación, ¿Los proyectos programados valen un 30%?

Responde únicamente con 'Sí' o 'No'.",Sí,Sí,5.03,Sistemas Operativos Avanzados,MC6004,
llama3.1-8b-4bit,binary,¿Es un curso electivo?,"En el curso Análisis de Algoritmos de la Maestría en Computación, ¿Es un curso electivo?

Responde únicamente con 'Sí' o 'No'.",No,No,4.98,Análisis de Algoritmos,MC6102,
llama3.1-8b-4bit,binary,¿Es la asistencia obligatoria?,"En el curso Análisis de Algoritmos de la Maestría en Computación, ¿Es la asistencia obligatoria?

Responde únicamente con 'Sí' o 'No'.",Sí,Sí,4.99,Análisis de Algoritmos,MC6102,
llama3.1-8b-4bit,binary,¿Existe la posibilidad de suficiencia?,"En el curso Análisis de Algoritmos de la Maestría en Computación, ¿Existe la posibilidad de suficiencia?

Responde únicamente con 'Sí' o 'No'.",Sí,No,4.96,Análisis de Algoritmos,MC6102,
llama3.1-8b-4bit,binary,¿Se permite el reconocimiento del curso?,"En el curso Análisis de Algoritmos de la Maestría en Computación, ¿Se permite el reconocimiento del curso?

Responde únicamente con 'Sí' o 'No'.",Sí,Sí,5.0,Análisis de Algoritmos,MC6102,
llama3.1-8b-4bit,binary,¿Las tareas e investigaciones valen el 50% de la nota?,"En el curso Análisis de Algoritmos de la Maestría en Computación, ¿Las tareas e investigaciones valen el 50% de la nota?

Responde únicamente con 'Sí' o 'No'.",Sí,Sí,5.0,Análisis de Algoritmos,MC6102,
llama3.1-8b-4bit,binary,¿Se imparte el curso los martes por la noche?,"En el curso Análisis de Algoritmos de la Maestría en Computación, ¿Se imparte el curso los martes por la noche?

Responde únicamente con 'Sí' o 'No'.",Sí,No,4.99,Análisis de Algoritmos,MC6102,
llama3.1-8b-4bit,binary,¿Es este un curso electivo?,"En el curso Diseño de Experimentos de la Maestría en Computación, ¿Es este un curso electivo?

Responde únicamente con 'Sí' o 'No'.",Sí,Sí,5.01,Diseño de Experimentos,MC6104,
llama3.1-8b-4bit,binary,¿Es la asistencia obligatoria?,"En el curso Diseño de Experimentos de la Maestría en Computación, ¿Es la asistencia obligatoria?

Responde únicamente con 'Sí' o 'No'.",Sí,Sí,5.02,Diseño de Experimentos,MC6104,
llama3.1-8b-4bit,binary,¿Se permite la suficiencia?,"En el curso Diseño de Experimentos de la Maestría en Computación, ¿Se permite la suficiencia?

Responde únicamente con 'Sí' o 'No'.",No,No,4.98,Diseño de Experimentos,MC6104,
llama3.1-8b-4bit,binary,¿Es posible el reconocimiento del curso?,"En el curso Diseño de Experimentos de la Maestría en Computación, ¿Es posible el reconocimiento del curso?

Responde únicamente con 'Sí' o 'No'.",No,Sí,5.03,Diseño de Experimentos,MC6104,
llama3.1-8b-4bit,binary,¿Requiere conocimientos previos de Probabilidades?,"En el curso Diseño de Experimentos de la Maestría en Computación, ¿Requiere conocimientos previos de Probabilidades?

Responde únicamente con 'Sí' o 'No'.",Sí,Sí,5.05,Diseño de Experimentos,MC6104,
llama3.1-8b-4bit,binary,¿La presentación oral tiene un valor del 5%?,"En el curso Diseño de Experimentos de la Maestría en Computación, ¿La presentación oral tiene un valor del 5%?

Responde únicamente con 'Sí' o 'No'.",Sí,Sí,5.12,Diseño de Experimentos,MC6104,
llama3.1-8b-4bit,binary,¿Es un curso electivo?,"En el curso Introducción a la Investigación de la Maestría en Computación, ¿Es un curso electivo?

Responde únicamente con 'Sí' o 'No'.",No,No,5.11,Introducción a la Investigación,MC7201,
llama3.1-8b-4bit,binary,¿Es la asistencia obligatoria?,"En el curso Introducción a la Investigación de la Maestría en Computación, ¿Es la asistencia obligatoria?

Responde únicamente con 'Sí' o 'No'.",Sí,Sí,5.15,Introducción a la Investigación,MC7201,
llama3.1-8b-4bit,binary,¿Permite el curso la suficiencia?,"En el curso Introducción a la Investigación de la Maestría en Computación, ¿Permite el curso la suficiencia?

Responde únicamente con 'Sí' o 'No'.",Sí,Sí,5.12,Introducción a la Investigación,MC7201,
llama3.1-8b-4bit,binary,¿Es posible el reconocimiento?,"En el curso Introducción a la Investigación de la Maestría en Computación, ¿Es posible el reconocimiento?

Responde únicamente con 'Sí' o 'No'.",Sí,No,5.08,Introducción a la Investigación,MC7201,
llama3.1-8b-4bit,binary,"¿Es ""Tema Selecto de Investigación"" un correquisito?","En el curso Introducción a la Investigación de la Maestría en Computación, ¿Es ""Tema Selecto de Investigación"" un correquisito?

Responde únicamente con 'Sí' o 'No'.",Sí,No,5.08,Introducción a la Investigación,MC7201,
llama3.1-8b-4bit,binary,¿La presentación tiene un valor del 25%?,"En el curso Introducción a la Investigación de la Maestría en Computación, ¿La presentación tiene un valor del 25%?

Responde únicamente con 'Sí' o 'No'.",Sí,Sí,5.08,Introducción a la Investigación,MC7201,
llama3.1-8b-4bit,short_answer,¿Cuántos créditos tiene el curso?,"En el curso Análisis de Datos en Ciberseguridad de la Maestría en Ciberseguridad, ¿Cuántos créditos tiene el curso?

Da una respuesta breve y directa, en una sola frase.",4 créditos,El curso Análisis de Datos en Ciberseguridad tiene 4 créditos.,5.5,Análisis de Datos en Ciberseguridad,MC1001,
llama3.1-8b-4bit,short_answer,¿En qué trimestre del plan de estudios se ubica?,"En el curso Análisis de Datos en Ciberseguridad de la Maestría en Ciberseguridad, ¿En qué trimestre del plan de estudios se ubica?

Da una respuesta breve y directa, en una sola frase.",Tercer trimestre,No tengo suficiente información para determinar en qué trimestre del plan de estudios se ubica el curso Análisis de Datos en Ciberseguridad de la Maestría en Ciberseguridad.,6.16,Análisis de Datos en Ciberseguridad,MC1001,
llama3.1-8b-4bit,short_answer,¿Qué porcentaje de la nota final representan los laboratorios?,"En el curso Análisis de Datos en Ciberseguridad de la Maestría en Ciberseguridad, ¿Qué porcentaje de la nota final representan los laboratorios?

Da una respuesta breve y directa, en una sola frase.",75%,Los laboratorios representan el 75% de la nota final en el curso Análisis de Datos en Ciberseguridad de la Maestría en Ciberseguridad.,6.03,Análisis de Datos en Ciberseguridad,MC1001,
llama3.1-8b-4bit,short_answer,¿Permite el curso la modalidad de suficiencia?,"En el curso Análisis de Datos en Ciberseguridad de la Maestría en Ciberseguridad, ¿Permite el curso la modalidad de suficiencia?

Da una respuesta breve y directa, en una sola frase.",Sí,"Sí, el curso Análisis de Datos en Ciberseguridad de la Maestría en Ciberseguridad permite la modalidad de suficiencia.",5.95,Análisis de Datos en Ciberseguridad,MC1001,
llama3.1-8b-4bit,short_answer,¿Cuál es la vigencia del programa?,"En el curso Análisis de Datos en Ciberseguridad de la Maestría en Ciberseguridad, ¿Cuál es la vigencia del programa?

Da una respuesta breve y directa, en una sola frase.",2023,La vigencia del programa es 2023.,5.32,Análisis de Datos en Ciberseguridad,MC1001,
llama3.1-8b-4bit,short_answer,¿Qué porcentaje de la evaluación corresponde a la resolución de casos de estudio?,"En el curso Análisis de Datos en Ciberseguridad de la Maestría en Ciberseguridad, ¿Qué porcentaje de la evaluación corresponde a la resolución de casos de estudio?

Da una respuesta breve y directa, en una sola frase.",20%,20%,5.1,Análisis de Datos en Ciberseguridad,MC1001,
llama3.1-8b-4bit,short_answer,¿En qué trimestre se imparte esta materia?,"En el curso Seguridad y Criptografía de la Maestría en Ciberseguridad, ¿En qué trimestre se imparte esta materia?

Da una respuesta breve y directa, en una sola frase.",Cuarto trimestre,El curso Seguridad y Criptografía de la Maestría en Ciberseguridad se imparte en el cuarto trimestre.,5.83,Seguridad y Criptografía,MC1003,
